OrderID,OrderDate,ShipDate,DeliveryDate,Year,Quarter,Month,MonthName,WeekNumber,DayOfWeek,CustomerID,CustomerName,Segment,Region,Country,SalesChannel,ProductID,Category,SubCategory,UnitPrice,Quantity,Discount,GrossSales,DiscountAmount,NetSales,COGS,GrossProfit,ProfitMargin,ShippingCost,Tax,TotalRevenue,PaymentMethod,ShipMode,OrderStatus,IsReturned,ReturnReason,CustomerRating,EmployeeID,EmployeeName,Department,ManagerID,EmployeeAge,ExperienceYears,EmployeeSalary,CostRatio
ORD-000230,2021-10-31,2021-11-06,2021-11-09,2021,Q4,10,October,43,Sunday,CUST-00141,Taylor Moore,Enterprise,South,Canada,Wholesale,PROD-00213,Food & Beverage,Dairy,1264.12,28,0.2,35395.36,7079.07,28316.29,13874.98,14441.31,51.0,62.07,2265.3,30581.59,PayPal,Economy,Completed,No,,3.1,EMP0043,Quincy Collins,Finance,EMP0007,53,8,111029.0,0.49
ORD-000231,2021-11-01,2021-11-07,2021-11-08,2021,Q4,11,November,44,Monday,CUST-00320,Alex Johnson,SMB,East,USA,Partner,PROD-00098,Sports,Team Sports,1590.65,44,0.15,69988.6,10498.29,59490.31,35694.19,23796.12,40.0,23.95,4759.22,64249.53,Credit Card,Same Day,Returned,Yes,Wrong Item,2.2,EMP0026,Zoe Lopez,Marketing,EMP0002,56,27,73269.0,0.6
ORD-000232,2021-11-02,2021-11-06,2021-11-07,2021,Q4,11,November,44,Tuesday,CUST-00325,Jamie Smith,Consumer,Central,USA,Direct Sales,PROD-00108,Food & Beverage,Snacks,1007.76,20,0.15,20155.2,3023.28,17131.92,7024.09,10107.83,59.0,102.4,1370.55,18502.47,Cash,Standard,Processing,No,,1.1,EMP0027,Aaron Hill,IT,EMP0007,40,23,78943.0,0.41
ORD-000233,2021-11-02,2021-11-07,2021-11-11,2021,Q4,11,November,44,Tuesday,CUST-00300,Jordan Davis,Enterprise,South,France,Online,PROD-00047,Sports,Winter Sports,1155.92,24,0.1,27742.08,2774.21,24967.87,15729.76,9238.11,37.0,110.75,1997.43,26965.3,Cash,Standard,Completed,No,,1.9,EMP0043,Quincy Collins,Finance,EMP0007,35,27,103357.0,0.63
ORD-000234,2021-11-02,2021-11-03,2021-11-09,2021,Q4,11,November,44,Tuesday,CUST-00281,Casey Wilson,Non-Profit,South,Germany,Wholesale,PROD-00260,Clothing,Formal,987.57,50,0.0,49378.5,0.0,49378.5,25183.04,24195.46,49.0,88.38,3950.28,53328.78,Credit Card,Same Day,Completed,No,,2.1,EMP0043,Quincy Collins,Finance,EMP0007,43,17,43025.0,0.51
ORD-000235,2021-11-05,2021-11-08,2021-11-09,2021,Q4,11,November,44,Friday,CUST-00365,Casey Brown,Government,North,Australia,Online,PROD-00185,Beauty,Fragrance,394.51,49,0.2,19330.99,3866.2,15464.79,10980.0,4484.79,29.0,34.99,1237.18,16701.97,Bank Transfer,Express,Completed,No,,2.8,EMP0004,David Brown,IT,EMP0006,38,24,64427.0,0.71
ORD-000236,2021-11-07,2021-11-09,2021-11-14,2021,Q4,11,November,44,Sunday,CUST-00167,Jordan Davis,SMB,West,India,Online,PROD-00245,Sports,Winter Sports,1446.29,32,0.1,46281.28,4628.13,41653.15,29573.74,12079.41,29.0,78.15,3332.25,44985.4,PayPal,Same Day,Processing,No,,1.7,EMP0005,Eva Martinez,Operations,EMP0006,25,34,57633.0,0.71
ORD-000237,2021-11-08,2021-11-11,2021-11-14,2021,Q4,11,November,45,Monday,CUST-00196,Avery Brown,Enterprise,West,Germany,Direct Sales,PROD-00131,Clothing,Men,565.14,41,0.1,23170.74,2317.07,20853.67,10635.37,10218.3,49.0,50.27,1668.29,22521.96,Cash,Same Day,Pending,No,,4.5,EMP0013,Mia Jackson,HR,EMP0002,61,3,36828.0,0.51
ORD-000238,2021-11-09,2021-11-14,2021-11-16,2021,Q4,11,November,45,Tuesday,CUST-00306,Casey Smith,Enterprise,Central,France,Direct Sales,PROD-00261,Beauty,Skincare,53.51,36,0.0,1926.36,0.0,1926.36,1386.98,539.38,28.0,66.98,154.11,2080.47,Cash,Express,Completed,No,,3.8,EMP0049,William Cook,Operations,EMP0004,40,13,96744.0,0.72
ORD-000239,2021-11-09,2021-11-10,2021-11-11,2021,Q4,11,November,45,Tuesday,CUST-00272,Alex Brown,Consumer,Central,Japan,Direct Sales,PROD-00058,Food & Beverage,Dairy,1292.72,34,0.05,43952.48,2197.62,41754.86,31316.14,10438.72,25.0,98.56,3340.39,45095.25,Debit Card,Standard,Returned,Yes,,1.3,EMP0033,George Carter,Finance,EMP0006,58,25,99521.0,0.75
ORD-000240,2021-11-10,2021-11-13,2021-11-15,2021,Q4,11,November,45,Wednesday,CUST-00151,Dakota Johnson,SMB,Central,USA,Partner,PROD-00234,Electronics,Cameras,358.34,36,0.05,12900.24,645.01,12255.23,8456.11,3799.12,31.0,113.06,980.42,13235.65,Bank Transfer,Same Day,Completed,No,,3.6,EMP0010,Jack Taylor,Sales,EMP0009,23,7,79153.0,0.69
ORD-000241,2021-11-10,2021-11-15,2021-11-16,2021,Q4,11,November,45,Wednesday,CUST-00233,Dakota Brown,Government,North,UK,Partner,PROD-00009,Automotive,Accessories,1881.21,2,0.2,3762.42,752.48,3009.94,2106.96,902.98,30.0,38.67,240.8,3250.74,Debit Card,Express,Processing,No,,3.6,EMP0047,Umar Rogers,Marketing,EMP0006,36,23,65904.0,0.7
ORD-000242,2021-11-10,2021-11-12,2021-11-15,2021,Q4,11,November,45,Wednesday,CUST-00259,Dakota Wilson,Consumer,South,USA,Partner,PROD-00004,Sports,Winter Sports,1908.09,15,0.05,28621.35,1431.07,27190.28,13323.24,13867.04,51.0,63.77,2175.22,29365.5,PayPal,Express,Processing,No,,4.8,EMP0018,Rachel Lewis,Sales,EMP0010,23,15,109987.0,0.49
ORD-000243,2021-11-12,2021-11-16,2021-11-22,2021,Q4,11,November,45,Friday,CUST-00310,Jamie Smith,SMB,West,Canada,Wholesale,PROD-00195,Furniture,Kitchen,1830.15,34,0.0,62225.1,0.0,62225.1,37335.06,24890.04,40.0,44.03,4978.01,67203.11,PayPal,Economy,Completed,No,,1.0,EMP0006,Frank Lee,Marketing,EMP0010,32,19,50486.0,0.6
ORD-000244,2021-11-13,2021-11-20,2021-11-25,2021,Q4,11,November,45,Saturday,CUST-00221,Avery Williams,SMB,East,Canada,Online,PROD-00216,Automotive,Accessories,743.47,36,0.25,26764.92,6691.23,20073.69,8430.95,11642.74,58.0,33.8,1605.9,21679.59,Debit Card,Standard,Completed,No,,2.0,EMP0012,Leo Thomas,IT,EMP0007,44,14,94641.0,0.42
ORD-000245,2021-11-13,2021-11-19,2021-11-22,2021,Q4,11,November,45,Saturday,CUST-00051,Quinn Davis,Enterprise,West,USA,Direct Sales,PROD-00205,Clothing,Men,35.84,6,0.0,215.04,0.0,215.04,92.47,122.57,57.0,118.59,17.2,232.24,Cash,Same Day,Completed,No,,4.7,EMP0029,Chris Green,IT,EMP0008,31,6,123329.0,0.43
ORD-000246,2021-11-14,2021-11-16,2021-11-18,2021,Q4,11,November,45,Sunday,CUST-00360,Morgan Johnson,Non-Profit,South,Japan,Direct Sales,PROD-00052,Clothing,Kids,1857.0,39,0.05,72423.0,3621.15,68801.85,51601.39,17200.46,25.0,136.84,5504.15,74306.0,Bank Transfer,Express,Completed,No,,4.7,EMP0003,Carol White,Sales,EMP0002,24,16,53894.0,0.75
ORD-000247,2021-11-15,2021-11-16,2021-11-17,2021,Q4,11,November,46,Monday,CUST-00059,Avery Garcia,SMB,South,UK,Direct Sales,PROD-00182,Electronics,Cameras,859.23,42,0.0,36087.66,0.0,36087.66,18404.71,17682.95,49.0,58.68,2887.01,38974.67,Debit Card,Standard,Returned,Yes,Changed Mind,3.9,EMP0018,Rachel Lewis,Sales,EMP0010,26,21,121625.0,0.51
ORD-000248,2021-11-17,2021-11-23,2021-11-25,2021,Q4,11,November,46,Wednesday,CUST-00336,Morgan Miller,Government,East,UK,Partner,PROD-00185,Furniture,Living Room,1933.48,12,0.1,23201.76,2320.18,20881.58,13781.84,7099.74,34.0,113.94,1670.53,22552.11,Bank Transfer,Economy,Completed,No,,4.1,EMP0039,Mike Campbell,Logistics,EMP0009,24,21,122491.0,0.66
ORD-000249,2021-11-18,2021-11-25,2021-11-30,2021,Q4,11,November,46,Thursday,CUST-00334,Jordan Jones,Enterprise,North,Australia,Partner,PROD-00159,Books,Children,1927.42,3,0.2,5782.26,1156.45,4625.81,3145.55,1480.26,32.0,135.06,370.06,4995.87,Debit Card,Same Day,Completed,No,,1.4,EMP0013,Mia Jackson,HR,EMP0002,59,11,41892.0,0.68
ORD-000250,2021-11-19,2021-11-21,2021-11-24,2021,Q4,11,November,46,Friday,CUST-00394,Morgan Miller,Non-Profit,West,Japan,Partner,PROD-00034,Clothing,Kids,1706.75,45,0.0,76803.75,0.0,76803.75,53762.62,23041.13,30.0,127.69,6144.3,82948.05,Bank Transfer,Express,Completed,No,,3.1,EMP0045,Steve Sanchez,Operations,EMP0009,34,17,37160.0,0.7
ORD-000251,2021-11-20,2021-11-22,2021-11-24,2021,Q4,11,November,46,Saturday,CUST-00283,Avery Miller,Enterprise,Central,France,Direct Sales,PROD-00223,Food & Beverage,Frozen,592.43,18,0.2,10663.74,2132.75,8530.99,6398.24,2132.75,25.0,31.51,682.48,9213.47,PayPal,Economy,Processing,No,,1.9,EMP0033,George Carter,Finance,EMP0006,40,14,147003.0,0.75
ORD-000252,2021-11-20,2021-11-22,2021-11-24,2021,Q4,11,November,46,Saturday,CUST-00370,Alex Miller,Government,North,India,Retail Store,PROD-00154,Furniture,Office,773.27,40,0.0,30930.8,0.0,30930.8,14846.78,16084.02,52.0,143.66,2474.46,33405.26,Debit Card,Economy,Completed,No,,1.7,EMP0027,Aaron Hill,IT,EMP0007,61,15,57239.0,0.48
ORD-000253,2021-11-20,2021-11-22,2021-11-27,2021,Q4,11,November,46,Saturday,CUST-00111,Casey Williams,Consumer,Central,Australia,Online,PROD-00118,Books,Fiction,1703.02,21,0.2,35763.42,7152.68,28610.74,11730.4,16880.34,59.0,59.62,2288.86,30899.6,Bank Transfer,Economy,Completed,No,,4.2,EMP0012,Leo Thomas,IT,EMP0007,56,4,129546.0,0.41
ORD-000254,2021-11-21,2021-11-27,2021-11-28,2021,Q4,11,November,46,Sunday,CUST-00221,Avery Williams,Government,West,France,Partner,PROD-00044,Electronics,Accessories,637.26,15,0.15,9558.9,1433.83,8125.07,4387.54,3737.53,46.0,54.19,650.01,8775.08,Credit Card,Standard,Completed,No,,1.5,EMP0041,Oscar Evans,Marketing,EMP0003,45,1,99613.0,0.54
ORD-000255,2021-11-22,2021-11-23,2021-11-25,2021,Q4,11,November,47,Monday,CUST-00232,Avery Brown,Enterprise,East,Australia,Online,PROD-00200,Electronics,Tablets,343.14,33,0.15,11323.62,1698.54,9625.08,4331.29,5293.79,55.0,14.05,770.01,10395.09,Bank Transfer,Same Day,Processing,No,,2.9,EMP0048,Victoria Reed,Logistics,EMP0001,45,27,65414.0,0.45
ORD-000256,2021-11-23,2021-11-30,2021-12-05,2021,Q4,11,November,47,Tuesday,CUST-00117,Jamie Johnson,Non-Profit,North,UK,Direct Sales,PROD-00242,Beauty,Personal Care,1115.82,35,0.0,39053.7,0.0,39053.7,16012.02,23041.68,59.0,75.5,3124.3,42178.0,Debit Card,Same Day,Returned,Yes,Not as Described,4.8,EMP0001,Alice Johnson,IT,EMP0002,38,26,49947.0,0.41
ORD-000257,2021-11-24,2021-11-29,2021-11-30,2021,Q4,11,November,47,Wednesday,CUST-00212,Riley Miller,Enterprise,West,France,Partner,PROD-00009,Clothing,Formal,1872.63,26,0.25,48688.38,12172.1,36516.28,19353.63,17162.65,47.0,20.81,2921.3,39437.58,Bank Transfer,Same Day,Completed,No,,1.7,EMP0020,Tina Hall,Marketing,EMP0002,61,30,92118.0,0.53
ORD-000258,2021-11-26,2021-11-29,2021-12-05,2021,Q4,11,November,47,Friday,CUST-00174,Avery Williams,Enterprise,Central,Australia,Wholesale,PROD-00141,Automotive,Electronics,1393.58,8,0.1,11148.64,1114.86,10033.78,6722.63,3311.15,33.0,41.04,802.7,10836.48,Debit Card,Express,Completed,No,,4.9,EMP0018,Rachel Lewis,Sales,EMP0010,31,0,81846.0,0.67
ORD-000259,2021-11-27,2021-12-01,2021-12-02,2021,Q4,11,November,47,Saturday,CUST-00233,Dakota Brown,Government,West,UK,Partner,PROD-00166,Food & Beverage,Bakery,1142.27,36,0.0,41121.72,0.0,41121.72,24673.03,16448.69,40.0,50.96,3289.74,44411.46,Debit Card,Economy,Completed,No,,5.0,EMP0036,Julia Roberts,Logistics,EMP0002,23,28,115372.0,0.6
ORD-000260,2021-11-27,2021-12-04,2021-12-10,2021,Q4,11,November,47,Saturday,CUST-00205,Casey Jones,SMB,South,Australia,Online,PROD-00024,Books,Fiction,198.87,48,0.15,9545.76,1431.86,8113.9,4138.09,3975.81,49.0,122.28,649.11,8763.01,Debit Card,Same Day,Completed,No,,3.2,EMP0023,Wendy Hernandez,HR,EMP0005,44,0,138979.0,0.51
ORD-000261,2021-11-29,2021-12-02,2021-12-05,2021,Q4,11,November,48,Monday,CUST-00213,Morgan Jones,SMB,South,India,Wholesale,PROD-00073,Clothing,Kids,1231.94,30,0.0,36958.2,0.0,36958.2,23283.67,13674.53,37.0,131.95,2956.66,39914.86,Cash,Express,Completed,No,,1.7,EMP0008,Henry Davis,Marketing,EMP0001,27,7,127604.0,0.63
ORD-000262,2021-12-02,2021-12-05,2021-12-10,2021,Q4,12,December,48,Thursday,CUST-00374,Riley Moore,Consumer,West,Australia,Direct Sales,PROD-00128,Furniture,Bedroom,1980.16,23,0.2,45543.68,9108.74,36434.94,17488.77,18946.17,52.0,48.86,2914.8,39349.74,Bank Transfer,Express,Pending,No,,2.3,EMP0022,Victor Young,HR,EMP0004,23,15,66562.0,0.48
ORD-000263,2021-12-04,2021-12-08,2021-12-09,2021,Q4,12,December,48,Saturday,CUST-00049,Riley Brown,SMB,Central,India,Direct Sales,PROD-00091,Automotive,Tools,284.47,42,0.0,11947.74,0.0,11947.74,4898.57,7049.17,59.0,129.51,955.82,12903.56,Debit Card,Same Day,Completed,No,,2.7,EMP0030,Diana Adams,HR,EMP0006,42,27,136077.0,0.41
ORD-000264,2021-12-05,2021-12-12,2021-12-18,2021,Q4,12,December,48,Sunday,CUST-00161,Riley Jones,SMB,South,Australia,Online,PROD-00290,Clothing,Formal,1039.07,44,0.1,45719.08,4571.91,41147.17,27568.6,13578.57,33.0,129.3,3291.77,44438.94,PayPal,Express,Cancelled,No,,2.2,EMP0037,Kevin Turner,Logistics,EMP0010,56,21,130840.0,0.67
ORD-000265,2021-12-05,2021-12-11,2021-12-17,2021,Q4,12,December,48,Sunday,CUST-00219,Avery Miller,Enterprise,West,UK,Direct Sales,PROD-00005,Clothing,Men,1755.36,14,0.05,24575.04,1228.75,23346.29,14474.7,8871.59,38.0,115.87,1867.7,25213.99,Credit Card,Economy,Completed,No,,2.1,EMP0045,Steve Sanchez,Operations,EMP0009,50,17,141851.0,0.62
ORD-000266,2021-12-06,2021-12-07,2021-12-10,2021,Q4,12,December,49,Monday,CUST-00161,Riley Jones,Enterprise,West,Japan,Partner,PROD-00066,Clothing,Men,1482.83,14,0.0,20759.62,0.0,20759.62,13908.95,6850.67,33.0,26.27,1660.77,22420.39,PayPal,Express,Completed,No,,4.9,EMP0006,Frank Lee,Marketing,EMP0010,28,21,87746.0,0.67
ORD-000267,2021-12-07,2021-12-11,2021-12-15,2021,Q4,12,December,49,Tuesday,CUST-00341,Casey Johnson,Government,Central,Japan,Wholesale,PROD-00266,Beauty,Haircare,1395.55,2,0.0,2791.1,0.0,2791.1,1144.35,1646.75,59.0,,223.29,3014.39,Debit Card,Same Day,Completed,No,,1.6,EMP0037,Kevin Turner,Logistics,EMP0010,50,11,123386.0,0.41
ORD-000268,2021-12-07,2021-12-08,2021-12-13,2021,Q4,12,December,49,Tuesday,CUST-00131,Riley Wilson,Enterprise,South,USA,Direct Sales,PROD-00080,Beauty,Personal Care,1406.46,37,0.0,52039.02,0.0,52039.02,35906.92,16132.1,31.0,142.03,4163.12,56202.14,Debit Card,Same Day,Completed,No,,3.9,EMP0030,Diana Adams,HR,EMP0006,58,18,103041.0,0.69
ORD-000269,2021-12-10,2021-12-16,2021-12-20,2021,Q4,12,December,49,Friday,CUST-00192,Dakota Moore,Enterprise,Central,India,Direct Sales,PROD-00072,Sports,Winter Sports,722.18,5,0.05,3610.9,180.54,3430.36,2126.82,1303.54,38.0,103.97,274.43,3704.79,Bank Transfer,Standard,Completed,No,,1.0,EMP0006,Frank Lee,Marketing,EMP0010,44,24,70708.0,0.62
ORD-000270,2021-12-14,2021-12-17,2021-12-18,2021,Q4,12,December,50,Tuesday,CUST-00079,Avery Jones,Consumer,Central,Canada,Online,PROD-00241,Food & Beverage,Beverages,590.72,38,0.0,22447.36,0.0,22447.36,13468.42,8978.94,40.0,53.08,1795.79,24243.15,Cash,Same Day,Completed,No,,3.4,EMP0008,Henry Davis,Marketing,EMP0001,54,4,149360.0,0.6
ORD-000271,2021-12-15,2021-12-16,2021-12-21,2021,Q4,12,December,50,Wednesday,CUST-00352,Casey Miller,SMB,Central,Australia,Retail Store,PROD-00020,Automotive,Parts,1619.68,45,0.1,72885.6,7288.56,65597.04,40670.16,24926.88,38.0,77.58,5247.76,70844.8,Debit Card,Economy,Completed,No,,4.7,EMP0006,Frank Lee,Marketing,EMP0010,29,33,39405.0,0.62
ORD-000272,2021-12-22,2021-12-28,2021-12-31,2021,Q4,12,December,51,Wednesday,CUST-00243,Jamie Jones,Enterprise,South,Japan,Wholesale,PROD-00032,Food & Beverage,Snacks,1621.18,41,0.0,66468.38,0.0,66468.38,46527.87,19940.51,30.0,98.63,5317.47,71785.85,Credit Card,Express,Completed,No,,2.2,EMP0012,Leo Thomas,IT,EMP0007,33,9,53661.0,0.7
ORD-000273,2021-12-23,2021-12-29,2021-12-30,2021,Q4,12,December,51,Thursday,CUST-00035,Riley Moore,SMB,South,Canada,Retail Store,PROD-00108,Food & Beverage,Snacks,1734.81,47,0.0,81536.07,0.0,81536.07,49737.0,31799.07,39.0,79.03,6522.89,88058.96,Debit Card,Economy,Completed,No,,1.7,EMP0047,Umar Rogers,Marketing,EMP0006,31,6,137642.0,0.61
ORD-000274,2021-12-25,2021-12-30,2022-01-04,2021,Q4,12,December,51,Saturday,CUST-00047,Dakota Garcia,Enterprise,North,India,Direct Sales,PROD-00151,Clothing,Sportswear,1826.91,14,0.1,25576.74,2557.67,23019.07,13811.44,9207.63,40.0,,1841.53,24860.6,Credit Card,Economy,Processing,No,,3.6,EMP0006,Frank Lee,Marketing,EMP0010,36,14,41965.0,0.6
ORD-000275,2021-12-25,2021-12-29,2022-01-03,2021,Q4,12,December,51,Saturday,CUST-00044,Taylor Smith,SMB,East,France,Wholesale,PROD-00191,Electronics,Laptops,1025.13,39,0.0,39980.07,0.0,39980.07,29985.05,9995.02,25.0,50.25,3198.41,43178.48,Bank Transfer,Standard,Completed,No,,3.9,EMP0012,Leo Thomas,IT,EMP0007,45,23,136984.0,0.75
ORD-000276,2021-12-27,2022-01-01,2022-01-05,2021,Q4,12,December,52,Monday,CUST-00048,Riley Williams,SMB,West,Canada,Direct Sales,PROD-00213,Food & Beverage,Snacks,1005.53,25,0.2,25138.25,5027.65,20110.6,13273.0,6837.6,34.0,121.35,1608.85,21719.45,Debit Card,Express,Returned,Yes,,3.8,EMP0021,Uma Allen,Marketing,EMP0001,47,25,117250.0,0.66
ORD-000277,2021-12-27,2021-12-30,2021-12-31,2021,Q4,12,December,52,Monday,CUST-00222,Riley Brown,Enterprise,East,Japan,Retail Store,PROD-00081,Books,Comics,1597.6,20,0.2,31952.0,6390.4,25561.6,14058.88,11502.72,45.0,129.91,2044.93,27606.53,Bank Transfer,Economy,Completed,No,,2.3,EMP0038,Laura Phillips,Sales,EMP0003,60,25,39219.0,0.55
ORD-000278,2021-12-29,2022-01-02,2022-01-05,2021,Q4,12,December,52,Wednesday,CUST-00050,Riley Wilson,Government,Central,Australia,Partner,PROD-00215,Beauty,Fragrance,1301.68,2,0.1,2603.36,260.34,2343.02,1522.96,820.06,35.0,24.91,187.44,2530.46,Bank Transfer,Same Day,Returned,Yes,Defective,2.0,EMP0041,Oscar Evans,Marketing,EMP0003,24,25,84372.0,0.65
ORD-000279,2022-01-01,2022-01-04,2022-01-07,2022,Q1,1,January,52,Saturday,CUST-00382,Jamie Miller,Non-Profit,North,France,Retail Store,PROD-00089,Furniture,Living Room,1405.42,39,0.1,54811.38,5481.14,49330.24,26638.33,22691.91,46.0,143.1,3946.42,53276.66,Credit Card,Same Day,Completed,No,,4.8,EMP0002,Bob Smith,Sales,EMP0007,23,9,121764.0,0.54
ORD-000280,2022-01-01,2022-01-06,2022-01-07,2022,Q1,1,January,52,Saturday,CUST-00379,Riley Garcia,Enterprise,North,Germany,Partner,PROD-00090,Food & Beverage,Snacks,1592.61,6,0.2,9555.66,1911.13,7644.53,3669.37,3975.16,52.0,52.68,611.56,8256.09,Cash,Economy,Pending,No,,4.7,EMP0050,Xena Morgan,Sales,EMP0001,27,16,102057.0,0.48
ORD-000281,2022-01-03,2022-01-10,2022-01-11,2022,Q1,1,January,1,Monday,CUST-00191,Quinn Smith,Consumer,West,Australia,Wholesale,PROD-00266,Automotive,Parts,1780.56,17,0.0,30269.52,0.0,30269.52,18464.41,11805.11,39.0,101.04,2421.56,32691.08,Debit Card,Same Day,Completed,No,,2.8,EMP0011,Karen Anderson,IT,EMP0002,42,13,142625.0,0.61
ORD-000282,2022-01-03,2022-01-09,2022-01-15,2022,Q1,1,January,1,Monday,CUST-00067,Dakota Garcia,Consumer,West,France,Partner,PROD-00078,Books,Children,679.3,25,0.0,16982.5,0.0,16982.5,12227.4,4755.1,28.0,114.01,1358.6,18341.1,Credit Card,Economy,Completed,No,,4.4,EMP0001,Alice Johnson,IT,EMP0002,30,1,134779.0,0.72
ORD-000283,2022-01-04,2022-01-07,2022-01-09,2022,Q1,1,January,1,Tuesday,CUST-00285,Jordan Wilson,Non-Profit,East,Canada,Direct Sales,PROD-00093,Furniture,Office,754.29,28,0.0,21120.12,0.0,21120.12,15417.69,5702.43,27.0,122.73,1689.61,22809.73,Cash,Economy,Completed,No,,2.8,EMP0014,Nathan Harris,Sales,EMP0009,31,12,73254.0,0.73
ORD-000284,2022-01-07,2022-01-11,2022-01-15,2022,Q1,1,January,1,Friday,CUST-00031,Dakota Moore,SMB,East,USA,Retail Store,PROD-00187,Clothing,Men,192.49,2,0.15,384.98,57.75,327.23,170.16,157.07,48.0,142.13,26.18,353.41,Credit Card,Economy,Completed,No,,2.7,EMP0041,Oscar Evans,Marketing,EMP0003,57,26,44732.0,0.52
ORD-000285,2022-01-08,2022-01-12,2022-01-13,2022,Q1,1,January,1,Saturday,CUST-00301,Riley Garcia,Non-Profit,South,USA,Wholesale,PROD-00057,Clothing,Men,1158.67,35,0.0,40553.45,0.0,40553.45,23521.0,17032.45,42.0,50.37,3244.28,43797.73,Bank Transfer,Economy,Completed,No,,1.6,EMP0024,Xander King,Sales,EMP0002,24,8,143590.0,0.58
ORD-000286,2022-01-08,2022-01-11,2022-01-12,2022,Q1,1,January,1,Saturday,CUST-00288,Avery Jones,SMB,East,Germany,Direct Sales,PROD-00084,Food & Beverage,Beverages,76.7,37,0.1,2837.9,283.79,2554.11,1200.43,1353.68,53.0,129.48,204.33,2758.44,Bank Transfer,Economy,Completed,No,,2.7,EMP0030,Diana Adams,HR,EMP0006,45,6,94488.0,0.47
ORD-000287,2022-01-11,2022-01-15,2022-01-17,2022,Q1,1,January,2,Tuesday,CUST-00288,Avery Jones,Non-Profit,East,Canada,Direct Sales,PROD-00016,Clothing,Men,933.87,5,0.25,4669.35,1167.34,3502.01,2626.51,875.5,25.0,24.09,280.16,3782.17,Credit Card,Standard,Completed,No,,3.1,EMP0006,Frank Lee,Marketing,EMP0010,43,9,43556.0,0.75
ORD-000288,2022-01-13,2022-01-19,2022-01-21,2022,Q1,1,January,2,Thursday,CUST-00169,Riley Williams,Government,Central,UK,Wholesale,PROD-00255,Automotive,Accessories,1087.58,1,0.2,1087.58,217.52,870.06,643.84,226.22,26.0,107.23,69.6,939.66,Credit Card,Standard,Cancelled,No,,1.1,EMP0047,Umar Rogers,Marketing,EMP0006,35,8,128906.0,0.74
ORD-000289,2022-01-15,2022-01-22,2022-01-27,2022,Q1,1,January,2,Saturday,CUST-00344,Dakota Wilson,Government,North,Japan,Direct Sales,PROD-00105,Beauty,Makeup,576.65,40,0.05,23066.0,1153.3,21912.7,13805.0,8107.7,37.0,112.59,1753.02,23665.72,Credit Card,Economy,Completed,No,,2.8,EMP0016,Paul Garcia,Finance,EMP0010,48,21,134878.0,0.63
ORD-000290,2022-01-16,2022-01-22,2022-01-25,2022,Q1,1,January,2,Sunday,CUST-00063,Avery Jones,Enterprise,East,Japan,Retail Store,PROD-00157,Automotive,Care Products,1183.71,12,0.0,14204.52,0.0,14204.52,9659.07,4545.45,32.0,103.27,1136.36,15340.88,Credit Card,Standard,Completed,No,,4.1,EMP0020,Tina Hall,Marketing,EMP0002,54,22,108534.0,0.68
ORD-000291,2022-01-20,2022-01-24,2022-01-28,2022,Q1,1,January,3,Thursday,CUST-00211,Avery Garcia,SMB,South,India,Partner,PROD-00207,Beauty,Skincare,65.85,36,0.15,2370.6,355.59,2015.01,1309.76,705.25,35.0,41.59,161.2,2176.21,Debit Card,Express,Completed,No,,3.7,EMP0044,Rose Stewart,Operations,EMP0005,43,6,86464.0,0.65
ORD-000292,2022-01-22,2022-01-25,2022-01-30,2022,Q1,1,January,3,Saturday,CUST-00182,Avery Miller,SMB,East,Canada,Retail Store,PROD-00192,Food & Beverage,Frozen,79.51,45,0.1,3577.95,357.8,3220.15,1964.29,1255.86,39.0,131.59,257.61,3477.76,Debit Card,Same Day,Completed,No,,3.5,EMP0042,Patricia Edwards,IT,EMP0008,50,8,111150.0,0.61
ORD-000293,2022-01-24,2022-01-29,2022-01-30,2022,Q1,1,January,4,Monday,CUST-00341,Casey Johnson,Enterprise,Central,France,Wholesale,PROD-00136,Furniture,Bedroom,1646.09,23,0.0,37860.07,0.0,37860.07,15901.23,21958.84,58.0,29.48,3028.81,40888.88,Credit Card,Express,Completed,No,,4.6,EMP0013,Mia Jackson,HR,EMP0002,40,26,116269.0,0.42
ORD-000294,2022-01-25,2022-01-29,2022-01-31,2022,Q1,1,January,4,Tuesday,CUST-00385,Quinn Brown,Consumer,West,Australia,Online,PROD-00165,Sports,Team Sports,723.58,47,0.0,34008.26,0.0,34008.26,19044.63,14963.63,44.0,12.78,2720.66,36728.92,PayPal,Same Day,Completed,No,,1.1,EMP0048,Victoria Reed,Logistics,EMP0001,40,23,137698.0,0.56
ORD-000295,2022-01-25,2022-01-29,2022-02-04,2022,Q1,1,January,4,Tuesday,CUST-00217,Casey Williams,Consumer,Central,Germany,Direct Sales,PROD-00015,Clothing,Sportswear,258.49,31,0.2,8013.19,1602.64,6410.55,4102.75,2307.8,36.0,109.03,512.84,6923.39,Debit Card,Express,Processing,No,,3.2,EMP0049,William Cook,Operations,EMP0004,27,28,144924.0,0.64
ORD-000296,2022-01-25,2022-01-29,2022-02-01,2022,Q1,1,January,4,Tuesday,CUST-00370,Alex Miller,SMB,South,Canada,Retail Store,PROD-00014,Furniture,Outdoor,1046.88,11,0.1,11515.68,1151.57,10364.11,6633.03,3731.08,36.0,73.94,829.13,11193.24,Cash,Same Day,Cancelled,No,,4.1,EMP0048,Victoria Reed,Logistics,EMP0001,40,16,94147.0,0.64
